system_id,system_name,basin,season_year,date,time_utc,track_point_seq,latitude,longitude,max_sustained_wind_kmph,gust_speed_kmph,central_pressure_hpa,intensity_category,movement_direction,movement_speed_kmph,landfall_flag,landfall_state,landfall_coast_area
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-18,03:00,1,12.22,84.84,15.0,19.4,1005.2,Low Pressure Area,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-18,06:00,2,12.4,84.42,15.0,18.0,1005.6,Low Pressure Area,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-18,09:00,3,12.6,84.0,15.0,17.3,1004.4,Low Pressure Area,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-18,12:00,4,12.79,83.58,15.0,18.6,1001.1,Low Pressure Area,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-18,15:00,5,12.99,83.16,15.0,19.1,1003.0,Low Pressure Area,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-18,18:00,6,13.19,82.74,15.0,19.3,1005.0,Low Pressure Area,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-18,21:00,7,13.39,82.32,15.0,17.8,1005.5,Low Pressure Area,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-19,00:00,8,13.58,81.9,15.0,19.3,1004.6,Low Pressure Area,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-19,03:00,9,13.77,81.48,17.4,21.2,1003.9,Low Pressure Area,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-19,06:00,10,13.95,81.05,25.4,30.3,998.7,Low Pressure Area,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-19,09:00,11,14.13,80.63,26.5,34.3,996.7,Low Pressure Area,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-19,12:00,12,14.31,80.2,29.4,35.0,993.4,Low Pressure Area,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-19,15:00,13,14.48,79.77,28.6,34.5,993.7,Low Pressure Area,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-19,18:00,14,14.63,79.33,31.3,40.1,990.2,Depression,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-19,21:00,15,14.79,78.89,39.2,49.3,986.1,Depression,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-20,00:00,16,14.93,78.45,36.4,44.6,991.2,Depression,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-20,03:00,17,15.06,78.01,41.9,52.8,982.6,Depression,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-20,06:00,18,15.2,77.57,37.4,45.3,984.9,Depression,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-20,09:00,19,15.36,77.13,45.9,57.7,977.8,Depression,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-20,12:00,20,15.5,76.69,45.4,52.9,978.6,Depression,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-20,15:00,21,15.64,76.25,54.4,69.2,974.3,Deep Depression,WNW,17.1,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-20,18:00,22,15.79,75.81,56.3,69.3,969.1,Deep Depression,WNW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-20,21:00,1,11.74,87.13,15.0,18.0,1003.5,Low Pressure Area,NNW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-20,21:00,23,15.97,75.38,60.1,77.6,968.2,Deep Depression,WNW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-21,00:00,2,12.13,86.9,15.0,18.9,1001.8,Low Pressure Area,NNW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-21,00:00,24,16.17,74.96,57.4,74.3,971.1,Deep Depression,WNW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-21,03:00,3,12.52,86.67,15.0,18.0,1002.6,Low Pressure Area,NNW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-21,03:00,25,16.39,74.56,68.2,78.5,959.2,Cyclonic Storm,WNW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-21,06:00,4,12.91,86.43,15.0,17.4,1005.1,Low Pressure Area,NNW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-21,06:00,26,16.63,74.16,68.6,84.4,959.6,Cyclonic Storm,WNW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-21,09:00,5,13.29,86.18,15.0,18.5,1002.8,Low Pressure Area,NNW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-21,09:00,27,16.89,73.78,62.0,79.5,966.4,Deep Depression,NW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-21,12:00,6,13.68,85.93,15.0,19.4,1004.5,Low Pressure Area,NNW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-21,12:00,28,17.18,73.41,56.0,66.3,972.9,Deep Depression,NW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-21,15:00,7,14.07,85.69,15.0,17.5,1004.3,Low Pressure Area,NNW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-21,15:00,29,17.48,73.06,61.4,76.6,967.8,Deep Depression,NW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-21,18:00,8,14.46,85.46,15.0,17.8,1003.5,Low Pressure Area,NNW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-21,18:00,30,17.79,72.72,56.5,65.1,970.3,Deep Depression,NW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-21,21:00,9,14.85,85.23,21.6,27.5,1000.0,Low Pressure Area,NNW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-21,21:00,31,18.12,72.39,49.6,60.5,977.2,Depression,NW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-22,00:00,10,15.25,85.0,15.2,18.8,1007.1,Low Pressure Area,NNW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-22,00:00,32,18.46,72.08,49.6,61.0,978.6,Depression,NW,17.1,Yes,Andhra Pradesh,Visakhapatnam-Kakinada Coast
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-22,03:00,11,15.64,84.78,27.9,34.3,995.3,Low Pressure Area,NNW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-22,03:00,33,18.81,71.78,35.1,45.5,989.8,Depression,NW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-22,06:00,12,16.04,84.54,23.9,28.0,1001.4,Low Pressure Area,NNW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-22,06:00,34,19.18,71.5,24.2,29.4,995.3,Low Pressure Area,NW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-22,09:00,13,16.42,84.3,33.7,40.6,991.3,Depression,NNW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-22,09:00,35,19.56,71.24,17.6,22.4,997.7,Low Pressure Area,NW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-22,12:00,14,16.8,84.04,31.8,38.2,992.2,Depression,NNW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-22,12:00,36,19.96,71.0,10.0,12.4,1004.5,Low Pressure Area,NNW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-22,15:00,15,17.18,83.79,31.5,38.1,992.8,Depression,NW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-22,15:00,37,20.37,70.77,10.0,12.4,1008.1,Low Pressure Area,NNW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-22,18:00,16,17.56,83.54,37.8,48.0,986.5,Depression,NNW,16.9,Yes,Andhra Pradesh,Nellore Coast
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-22,18:00,38,20.79,70.58,10.0,12.2,1003.1,Low Pressure Area,NNW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-22,21:00,17,17.95,83.3,36.6,47.3,990.3,Depression,NNW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-22,21:00,39,21.22,70.41,10.0,12.8,1004.1,Low Pressure Area,NNW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-23,00:00,18,18.35,83.08,29.4,37.1,997.1,Low Pressure Area,NNW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-23,00:00,40,21.65,70.25,10.0,12.4,1009.0,Low Pressure Area,NNW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-23,03:00,19,18.74,82.84,25.2,29.3,997.2,Low Pressure Area,NNW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-23,03:00,41,22.1,70.11,10.0,12.3,1003.9,Low Pressure Area,NNW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-23,06:00,20,19.13,82.61,13.8,17.3,1007.6,Low Pressure Area,NNW,16.9,No,,
2482,BOB 2482 (1979),Bay of Bengal,1979,1979-10-23,06:00,42,22.54,69.99,10.0,12.1,1007.9,Low Pressure Area,NNW,17.1,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-23,09:00,21,19.53,82.38,13.6,16.4,1002.6,Low Pressure Area,NNW,16.9,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-23,12:00,22,19.92,82.16,12.1,14.9,1007.8,Low Pressure Area,NNW,16.9,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-23,15:00,23,20.33,81.95,11.8,15.1,1003.8,Low Pressure Area,NNW,16.9,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-23,18:00,24,20.73,81.73,10.4,12.3,1006.6,Low Pressure Area,NNW,16.9,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-23,21:00,25,21.12,81.5,10.6,12.7,1007.9,Low Pressure Area,NNW,16.9,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-24,00:00,26,21.52,81.28,10.0,11.5,1007.3,Low Pressure Area,NNW,16.9,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-24,03:00,27,21.93,81.06,10.0,12.2,1005.6,Low Pressure Area,NNW,16.9,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-24,06:00,28,22.33,80.86,10.0,12.4,1005.9,Low Pressure Area,NNW,16.9,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-24,09:00,29,22.74,80.65,10.0,11.8,1005.1,Low Pressure Area,NNW,16.9,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-24,12:00,30,23.15,80.45,10.0,12.0,1006.9,Low Pressure Area,NNW,16.9,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-24,15:00,31,23.56,80.25,10.0,11.9,1007.4,Low Pressure Area,NNW,16.9,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-24,18:00,32,23.97,80.05,10.0,12.4,1007.0,Low Pressure Area,NNW,16.9,No,,
2481,BOB 2481 (1979),Bay of Bengal,1979,1979-10-24,21:00,33,24.38,79.85,10.0,11.8,1005.4,Low Pressure Area,NNW,16.9,No,,
2489,BOB 2489 (1979),Bay of Bengal,1979,1979-11-01,09:00,1,7.22,89.9,15.0,18.5,1004.4,Low Pressure Area,WNW,13.0,No,,
2502,BOB 2502 (1979),Bay of Bengal,1979,1979-11-01,09:00,1,8.43,85.02,15.0,17.4,1004.8,Low Pressure Area,NW,15.8,No,,
2489,BOB 2489 (1979),Bay of Bengal,1979,1979-11-01,12:00,2,7.34,89.57,15.0,18.9,1000.0,Low Pressure Area,WNW,13.0,No,,
2502,BOB 2502 (1979),Bay of Bengal,1979,1979-11-01,12:00,2,8.71,84.69,15.0,19.2,1003.9,Low Pressure Area,NW,15.8,No,,
2489,BOB 2489 (1979),Bay of Bengal,1979,1979-11-01,15:00,3,7.46,89.24,15.0,19.1,1003.1,Low Pressure Area,WNW,13.0,No,,
2502,BOB 2502 (1979),Bay of Bengal,1979,1979-11-01,15:00,3,8.98,84.36,18.7,22.6,1005.2,Low Pressure Area,NW,15.8,No,,
2489,BOB 2489 (1979),Bay of Bengal,1979,1979-11-01,18:00,4,7.58,88.91,15.0,19.3,1004.3,Low Pressure Area,WNW,13.0,No,,
2502,BOB 2502 (1979),Bay of Bengal,1979,1979-11-01,18:00,4,9.26,84.03,31.4,38.6,990.1,Depression,NW,15.8,No,,
2489,BOB 2489 (1979),Bay of Bengal,1979,1979-11-01,21:00,5,7.71,88.58,15.0,17.9,1002.8,Low Pressure Area,WNW,13.0,No,,
2502,BOB 2502 (1979),Bay of Bengal,1979,1979-11-01,21:00,5,9.54,83.71,33.6,41.3,991.4,Depression,NW,15.8,No,,
2489,BOB 2489 (1979),Bay of Bengal,1979,1979-11-02,00:00,6,7.82,88.25,15.0,18.2,999.7,Low Pressure Area,WNW,13.0,No,,
2502,BOB 2502 (1979),Bay of Bengal,1979,1979-11-02,00:00,6,9.84,83.41,20.0,23.9,1000.0,Low Pressure Area,NW,15.8,No,,
2489,BOB 2489 (1979),Bay of Bengal,1979,1979-11-02,03:00,7,7.93,87.92,17.0,20.0,1002.6,Low Pressure Area,WNW,13.0,No,,
2502,BOB 2502 (1979),Bay of Bengal,1979,1979-11-02,03:00,7,10.16,83.12,15.0,19.2,1003.4,Low Pressure Area,NW,15.8,No,,
2489,BOB 2489 (1979),Bay of Bengal,1979,1979-11-02,06:00,8,8.04,87.59,19.0,23.6,1003.1,Low Pressure Area,WNW,13.0,No,,
2489,BOB 2489 (1979),Bay of Bengal,1979,1979-11-02,09:00,9,8.16,87.26,20.8,26.6,999.9,Low Pressure Area,WNW,13.0,No,,
2489,BOB 2489 (1979),Bay of Bengal,1979,1979-11-02,12:00,10,8.29,86.93,22.5,28.0,995.9,Low Pressure Area,WNW,13.0,Yes,Myanmar,Rakhine Coast
2489,BOB 2489 (1979),Bay of Bengal,1979,1979-11-02,15:00,11,8.43,86.61,27.2,32.8,995.0,Low Pressure Area,WNW,13.0,No,,
2489,BOB 2489 (1979),Bay of Bengal,1979,1979-11-02,18:00,12,8.58,86.3,18.2,21.5,998.6,Low Pressure Area,WNW,13.0,No,,
2489,BOB 2489 (1979),Bay of Bengal,1979,1979-11-02,21:00,13,8.75,85.99,11.7,14.3,1003.5,Low Pressure Area,WNW,13.0,No,,
2489,BOB 2489 (1979),Bay of Bengal,1979,1979-11-03,00:00,14,8.92,85.68,10.0,11.7,1007.0,Low Pressure Area,WNW,13.0,No,,
2489,BOB 2489 (1979),Bay of Bengal,1979,1979-11-03,03:00,15,9.11,85.39,10.0,12.1,1003.6,Low Pressure Area,WNW,13.0,No,,
2489,BOB 2489 (1979),Bay of Bengal,1979,1979-11-03,06:00,16,9.32,85.1,10.0,11.9,1005.9,Low Pressure Area,NW,13.0,No,,
2489,BOB 2489 (1979),Bay of Bengal,1979,1979-11-03,09:00,17,9.53,84.83,10.0,12.4,1006.5,Low Pressure Area,NW,13.0,No,,
2489,BOB 2489 (1979),Bay of Bengal,1979,1979-11-03,12:00,18,9.76,84.57,10.0,11.9,1004.5,Low Pressure Area,NW,13.0,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-09,15:00,1,7.32,90.16,15.0,18.3,1001.6,Low Pressure Area,WNW,14.8,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-09,18:00,2,7.51,89.8,15.0,19.4,1005.3,Low Pressure Area,WNW,14.8,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-09,21:00,3,7.68,89.45,15.0,18.4,1000.6,Low Pressure Area,WNW,14.8,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-10,00:00,4,7.86,89.09,15.0,17.8,1002.5,Low Pressure Area,WNW,14.8,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-10,00:00,1,7.31,88.63,15.0,17.4,1004.8,Low Pressure Area,WNW,15.5,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-10,03:00,5,8.04,88.73,15.0,19.2,1004.4,Low Pressure Area,WNW,14.8,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-10,03:00,2,7.43,88.23,15.0,18.1,1005.5,Low Pressure Area,WNW,15.5,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-10,06:00,6,8.22,88.37,17.8,21.5,1000.2,Low Pressure Area,WNW,14.8,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-10,06:00,3,7.55,87.83,15.0,17.6,1003.9,Low Pressure Area,WNW,15.5,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-10,09:00,7,8.4,88.02,20.3,25.4,999.1,Low Pressure Area,WNW,14.8,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-10,09:00,4,7.67,87.42,15.0,17.7,1001.5,Low Pressure Area,WNW,15.5,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-10,12:00,8,8.58,87.66,28.5,36.5,994.4,Low Pressure Area,WNW,14.8,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-10,12:00,5,7.79,87.02,15.0,17.9,1003.7,Low Pressure Area,WNW,15.5,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-10,15:00,9,8.75,87.3,21.4,26.5,1000.5,Low Pressure Area,WNW,14.8,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-10,15:00,6,7.9,86.62,15.0,19.5,1004.1,Low Pressure Area,WNW,15.5,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-10,18:00,10,8.91,86.93,36.0,42.0,989.8,Depression,WNW,14.8,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-10,18:00,7,8.0,86.21,15.0,17.3,1004.0,Low Pressure Area,WNW,15.5,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-10,21:00,11,9.08,86.57,37.9,47.3,989.4,Depression,WNW,14.8,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-10,21:00,8,8.09,85.8,15.0,18.6,1003.5,Low Pressure Area,WNW,15.5,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-11,00:00,12,9.26,86.21,43.5,55.8,981.4,Depression,WNW,14.8,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-11,00:00,9,8.19,85.39,21.6,25.6,1002.6,Low Pressure Area,WNW,15.5,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-11,03:00,13,9.43,85.85,36.4,46.9,986.3,Depression,WNW,14.8,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-11,03:00,10,8.28,84.98,22.1,27.3,998.0,Low Pressure Area,WNW,15.5,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-11,06:00,14,9.61,85.5,32.5,41.7,994.6,Depression,WNW,14.8,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-11,06:00,11,8.36,84.57,23.5,28.9,1001.2,Low Pressure Area,W,15.5,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-11,09:00,15,9.78,85.14,23.3,30.0,998.1,Low Pressure Area,WNW,14.8,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-11,09:00,12,8.44,84.15,29.7,35.3,993.7,Low Pressure Area,W,15.5,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-11,12:00,16,9.95,84.78,23.4,28.3,999.5,Low Pressure Area,WNW,14.8,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-11,12:00,13,8.54,83.75,33.6,39.1,989.8,Depression,WNW,15.5,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-11,15:00,17,10.12,84.41,18.1,21.9,999.5,Low Pressure Area,WNW,14.8,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-11,15:00,14,8.67,83.35,38.5,45.5,984.3,Depression,WNW,15.5,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-11,18:00,18,10.29,84.05,15.0,18.7,1002.9,Low Pressure Area,WNW,14.8,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-11,18:00,15,8.82,82.95,37.7,43.6,988.0,Depression,WNW,15.5,No,,
2487,BOB 2487 (1979),Bay of Bengal,1979,1979-11-11,21:00,19,10.46,83.69,15.0,19.3,1002.8,Low Pressure Area,WNW,14.8,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-11,21:00,16,8.99,82.57,39.6,51.3,987.5,Depression,WNW,15.5,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-12,00:00,17,9.18,82.19,30.3,35.4,995.2,Low Pressure Area,WNW,15.5,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-12,03:00,18,9.38,81.83,22.6,29.2,998.7,Low Pressure Area,WNW,15.5,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-12,06:00,19,9.59,81.46,25.4,30.7,999.0,Low Pressure Area,WNW,15.5,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-12,09:00,20,9.82,81.11,25.8,30.4,996.4,Low Pressure Area,WNW,15.5,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-12,12:00,21,10.07,80.77,17.4,22.2,1003.4,Low Pressure Area,NW,15.5,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-12,15:00,22,10.34,80.45,15.0,18.6,1002.7,Low Pressure Area,NW,15.5,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-12,18:00,23,10.62,80.14,15.0,19.0,1005.8,Low Pressure Area,NW,15.5,No,,
2506,BOB 2506 (1979),Bay of Bengal,1979,1979-11-12,21:00,24,10.91,79.84,15.0,17.9,1004.2,Low Pressure Area,NW,15.5,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-15,06:00,1,12.8,83.83,15.0,19.2,1004.2,Low Pressure Area,WNW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-15,09:00,2,12.92,83.41,15.0,17.6,1001.1,Low Pressure Area,WNW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-15,12:00,3,13.05,82.99,15.0,18.7,1003.3,Low Pressure Area,WNW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-15,15:00,4,13.17,82.57,15.0,18.5,1001.4,Low Pressure Area,WNW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-15,18:00,5,13.31,82.15,15.5,19.1,1004.3,Low Pressure Area,WNW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-15,21:00,6,13.45,81.73,19.9,24.6,999.8,Low Pressure Area,WNW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-16,00:00,7,13.57,81.31,30.7,35.9,993.5,Low Pressure Area,WNW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-16,03:00,8,13.7,80.89,31.4,40.0,994.2,Depression,WNW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-16,06:00,9,13.83,80.47,34.5,42.1,990.5,Depression,WNW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-16,09:00,10,13.94,80.04,42.4,53.8,985.2,Depression,WNW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-16,12:00,11,14.07,79.62,49.9,59.5,979.3,Depression,WNW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-16,15:00,12,14.2,79.2,55.5,67.6,971.8,Deep Depression,WNW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-16,18:00,13,14.34,78.79,62.3,73.5,965.6,Cyclonic Storm,WNW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-16,21:00,14,14.51,78.38,63.5,76.9,963.9,Cyclonic Storm,WNW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-17,00:00,15,14.69,77.98,71.6,87.7,954.1,Cyclonic Storm,WNW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-17,03:00,16,14.9,77.6,73.2,88.8,955.7,Cyclonic Storm,WNW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-17,06:00,17,15.14,77.23,70.6,87.8,959.7,Cyclonic Storm,WNW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-17,09:00,18,15.4,76.87,63.7,75.7,962.9,Cyclonic Storm,NW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-17,12:00,19,15.69,76.54,54.6,69.0,973.4,Deep Depression,NW,16.3,Yes,Sri Lanka,Eastern Sri Lanka Coast
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-17,15:00,20,15.99,76.21,36.4,47.2,989.6,Depression,NW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-17,18:00,21,16.3,75.9,27.8,32.9,995.4,Low Pressure Area,NW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-17,21:00,22,16.61,75.6,16.5,20.5,1001.3,Low Pressure Area,NW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-18,00:00,23,16.94,75.3,10.0,11.7,1007.6,Low Pressure Area,NW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-18,03:00,24,17.28,75.02,10.0,12.8,1007.2,Low Pressure Area,NW,16.3,No,,
2504,BOB 2504 (1979),Bay of Bengal,1979,1979-11-18,06:00,25,17.64,74.76,10.0,11.9,1004.9,Low Pressure Area,NW,16.3,No,,
2485,ARB 2485 (1979),Arabian Sea,1979,1979-11-26,09:00,1,9.41,62.28,15.0,19.5,1004.5,Low Pressure Area,WNW,3.0,No,,
2485,ARB 2485 (1979),Arabian Sea,1979,1979-11-26,12:00,2,9.45,62.21,15.0,18.1,1001.1,Low Pressure Area,WNW,3.0,No,,
2485,ARB 2485 (1979),Arabian Sea,1979,1979-11-26,15:00,3,9.49,62.14,15.0,17.6,1005.2,Low Pressure Area,WNW,3.0,No,,
2485,ARB 2485 (1979),Arabian Sea,1979,1979-11-26,18:00,4,9.53,62.07,15.0,17.9,1003.6,Low Pressure Area,WNW,3.0,No,,
2485,ARB 2485 (1979),Arabian Sea,1979,1979-11-26,21:00,5,9.57,62.0,15.0,17.8,1004.5,Low Pressure Area,WNW,3.0,No,,
